FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
-0.27581766,766.053,0.84576905,1.5797857,0.9949345,210.3263,8.55742,323.56805,1.5207913,1.5609027,0.9343573,0.9956409,1.5891967,1.0007834,1.6303614,1.0009542,1.0011616,0.3770046,928.67896,1.0175096,1.0711175,1.0111098,1.537232,1.0033685,1.1470034,144.52333,222.87633,0.81352663,635.3961,1.003359,1.6113176,1.0015957,0.966216,1.328411,7.8098764,180.29475,264.1931,13.1131735,0.87614876,0.64407283,0.2928165,0.06641363,1.2781817,0.9987448,126.52367,0.2180294,96.37062,-0.020665463,0.98825395,1.017413,1.0054399,Attack
1.805105,647.84973,1.6126142,1.2164075,0.95926917,219.8579,8.574209,322.64816,0.6022378,1.3535109,0.99229497,0.9944344,1.2171664,0.9973564,1.1918333,0.9977372,4.1278257,-0.12100623,970.9964,1.0172116,0.88839257,1.0795827,1.2374393,0.99541736,0.9264879,147.57472,168.50485,1.5973028,819.09424,0.96383446,1.9845977,0.99955344,0.9872036,1.9832906,7.7829604,148.45943,264.00183,17.821222,1.6926767,1.274181,0.7111739,0.29392406,2.000457,1.006473,247.01338,1.2179031,184.90569,0.060350925,0.9923335,0.9843151,0.97944045,Attack
-0.10292567,805.9703,0.9570456,1.1862969,1.129747,189.5192,8.616114,324.967,0.50261045,1.2316227,0.9276691,0.99501455,1.1861742,0.9992051,1.2166985,0.99891925,5.285143,0.34172973,1012.1487,1.0122674,1.15015,0.99293363,1.81852,1.0026276,1.1591097,146.6317,251.44481,0.5174408,393.0267,0.98466814,1.2588272,0.9983303,1.010086,1.297232,7.680549,213.42632,265.65076,13.224478,0.4678745,0.3280235,0.19810493,0.08681049,1.295401,1.006485,71.53224,0.24884643,51.804398,-0.02250794,0.9965418,1.001295,1.0020003,Attack
0.00037740168,815.74963,1.0119358,0.9788747,0.99432176,188.45224,8.611018,331.2248,-0.076084666,0.9962014,1.0242844,0.9998288,0.9699517,0.99911356,0.98688453,0.9992844,1.0579348,0.021024967,1021.9508,1.0022702,1.0044067,1.0043591,1.9913042,1.0003053,1.0187038,148.57394,289.3042,0.020058058,249.03085,0.9851849,1.022234,0.9995933,0.9973605,1.0076231,7.646835,230.61467,266.69608,14.604386,-0.0018870004,0.012881829,0.001563774,-0.0022933674,1.0114546,0.996819,11.108802,-0.021115057,3.4990609,0.007660971,0.9990016,0.994177,1.000566,Attack
-0.092759624,809.1166,0.99735624,1.0015405,0.99048126,190.44328,8.590714,343.54883,0.013068388,1.0303766,1.0058984,1.002276,0.99977607,0.99995124,1.0331053,0.99950165,1.6083593,0.0066987514,1018.2025,1.0076693,0.98637146,1.002305,1.9837422,1.0001583,0.993754,148.3746,312.31345,-0.01668308,251.73425,0.9818441,1.006742,1.0002596,0.9903514,0.99389625,7.5806375,225.41609,267.2546,14.430326,-0.0073655015,0.0020005843,0.0022885664,0.0013140101,0.9926676,1.0048728,9.412986,0.0074347933,4.430808,0.0020291538,0.99351895,1.0048699,0.9940109,Attack
-0.07994546,808.6615,0.9975,0.9979397,0.9957669,191.83739,8.577832,345.28082,-0.017316392,1.0231848,1.0162755,0.9971376,0.9966167,0.99964577,0.99733883,0.9990604,1.5504084,0.00040914997,1010.8468,1.0130194,0.9895554,1.0014834,2.0132074,0.9975121,1.0013645,147.25258,308.19254,0.035525344,243.62836,0.9869729,1.0220115,0.9985876,0.9894961,1.0286413,7.576225,221.58182,267.93365,14.76191,0.042651854,0.031352,0.024692552,0.012478571,1.0223905,1.0024084,18.0884,0.041013785,8.714507,0.0002451112,0.99545014,1.004688,0.99556047,Attack
0.50776666,721.0943,1.1723698,1.5193385,1.0316554,201.34875,8.57177,317.90225,1.2943516,1.5968708,1.0478172,0.98847944,1.5130373,0.999507,1.5226283,1.0002075,1.776782,0.277114,946.74805,0.95438015,1.0164868,0.98802966,1.53701,0.997144,1.0956242,148.682,208.38492,1.004348,663.78564,0.9773841,1.7010574,1.0001061,0.99172246,1.5671666,7.7926593,182.8286,262.0599,15.042696,1.0947405,0.8299785,0.4343708,0.15226065,1.5576928,1.0158918,159.18285,0.53071886,119.65972,-0.006642374,0.99674714,0.9860551,0.99525636,Attack
-0.07224013,811.93427,1.0177779,1.0062139,0.99396867,194.38869,8.550224,361.5217,0.014126728,1.0124915,0.9905487,1.0026602,1.007355,0.9999703,1.0153878,1.000318,1.9859648,0.07332363,1021.67816,0.99886334,1.0045009,0.99450433,1.9658034,1.0034379,1.0289043,150.35011,338.99396,-0.08852003,241.73404,0.98845994,0.9670211,1.000813,0.9944918,0.9592199,7.473084,209.59496,268.67505,13.881678,-0.08394841,-0.06669502,-0.030354096,-0.0155671425,0.94223267,1.0007124,-2.2737818,-0.060980015,-4.9766016,-0.0029987346,0.9953871,1.0012276,0.9975186,Attack
-0.058288112,811.93634,0.96781504,1.0031224,0.9842538,192.04716,8.583333,347.42065,0.007833789,1.0244722,1.027702,0.9970847,0.99451995,0.9994345,1.0043219,0.99852806,0.72171205,0.027902747,1012.29156,1.0264577,0.99439806,1.005562,1.9976447,1.0012392,1.0125566,146.58148,307.98038,0.022474311,247.73419,0.991561,1.0149444,0.9996687,0.9896492,1.0273509,7.560464,217.94179,267.63452,15.004829,0.017222367,0.024292663,0.005430208,0.004138406,1.0165662,1.0049077,12.313727,0.009574958,6.0201864,-0.0041755578,0.99017066,1.0048177,0.9905559,Attack
0.19143878,787.0528,0.9979769,1.0111821,1.0085309,182.5727,8.650202,318.27115,0.03231735,1.0569421,1.0329633,0.99861145,1.0205128,1.0004183,0.99354154,1.0005938,2.3324509,0.33090237,1015.9928,1.0022341,1.1422236,1.001718,1.8708771,1.0014849,1.1491474,149.04097,251.1984,0.25390187,344.98544,0.9936954,1.2084877,0.9986951,0.99424547,1.1709867,7.6889095,214.77127,263.43152,13.489496,0.3044651,0.24504544,0.12114437,0.04371078,1.1634026,0.99930036,53.731865,0.04772181,36.850258,-0.0007219732,0.9895646,0.9874381,0.99198246,Attack
0.08410464,788.732,1.0542265,1.0305505,0.98248786,206.00322,8.564195,342.9323,0.062973805,1.1398646,1.0225446,0.9984382,1.0498819,0.99874187,1.0376154,0.9978879,0.4509973,0.07077589,993.44257,0.97141325,1.0223305,1.0051799,1.9128249,0.99342376,1.0417926,146.59651,308.444,0.031875752,288.97046,0.9907671,1.0219502,1.00086,0.9845222,0.9677421,7.643595,227.2871,267.2931,15.631598,0.015768372,-0.0073490003,-0.00341381,-0.007708047,0.9769157,1.0037122,10.933173,0.06974179,7.6901083,0.0030568421,0.9939874,1.0020387,0.9984245,Attack
2.1326404,557.6206,1.5981648,1.5682727,1.1209352,172.66298,8.566192,291.02847,1.4982494,1.699147,1.1495249,0.9876748,1.5751607,1.0044254,1.5851431,1.0042877,16.049019,1.854274,848.1509,0.9934657,1.7782909,0.9537372,1.0695972,0.975059,1.8744371,148.46077,164.91699,1.1702936,783.59906,1.0156649,1.851649,0.9989653,1.0098515,1.7447944,7.7744217,153.1472,260.07672,38.785763,1.3201025,1.01789,0.5389573,0.20809154,1.7881271,1.0208696,193.68398,0.5750707,144.20158,0.0679671,0.9781099,1.0027452,0.9781368,Attack
-0.064398065,817.0454,1.0082252,0.98333573,1.00013,192.17372,8.535167,365.93683,-0.033635665,1.0027288,1.0338576,0.994861,0.96802044,0.99984914,0.9937551,1.0001955,2.146926,0.13871613,1013.62354,0.9936244,1.0445647,0.9922074,1.9786581,0.99819285,1.0676773,148.58716,337.59518,-0.0066383854,254.15121,0.98006296,1.0140982,0.99885315,0.9903208,1.0121377,7.464034,203.53804,269.41064,16.393196,0.013500416,0.018863752,0.005303906,0.002288099,1.0101538,1.0060314,11.629661,-0.009392968,5.3728247,0.0057733804,0.99220854,0.9984887,0.99536073,Attack
-0.072836176,812.86426,0.98107797,0.99784166,0.9916654,193.92732,8.550977,358.87024,-0.0136708515,1.0061394,1.0099382,1.0003176,0.9850983,0.99969155,1.0150012,0.99942356,1.1282539,0.051227234,1011.976,1.0131904,1.0001847,1.0023494,1.9757164,0.9992074,1.0217472,147.61484,334.05997,-0.0089196935,255.57437,0.9858632,1.0232722,0.9999636,0.9925019,0.9990072,7.496552,211.52719,268.755,14.358024,0.018051587,0.021065429,0.0064241155,0.0017077435,0.9916405,1.0062951,12.141669,-0.016883604,4.2396765,0.003822609,0.9961591,1.0033607,0.9976732,Attack
2.5442412,510.0846,1.982966,1.9670138,1.0380093,207.74715,8.500182,322.81223,2.3311532,2.0737298,1.0635455,0.988897,1.9486195,0.9964324,2.016432,0.996542,21.72978,2.2485268,804.73267,1.027602,1.9942368,1.0021993,0.9209387,1.0013711,2.0165687,151.62068,161.6393,1.4347901,889.5158,0.9627913,2.0819056,0.9973808,1.0079432,1.8127427,7.8633547,149.94987,268.4577,18.550413,1.6853954,1.2740778,0.6662786,0.24071464,1.8478769,1.0028143,241.59024,0.765025,185.85446,0.01798055,1.0042348,1.0005456,0.984412,Attack
2.9742126,600.0447,2.1725678,0.96907115,0.9755674,241.38173,8.487413,312.5562,-0.094739966,1.1345091,0.9640358,0.99254465,0.94388694,1.0003079,0.98907566,0.9992694,25.41691,1.9100949,1038.5638,0.9999418,1.9904186,0.9966274,0.8852872,0.99946874,1.8595523,147.28421,152.44785,1.6859677,884.6216,0.9763352,2.004695,0.9985408,0.9984547,1.9787272,7.8619776,140.37254,266.2978,11.225755,1.7052069,1.265613,0.7297325,0.3028266,1.9783344,1.0067539,247.99367,1.3484119,187.88261,0.014836163,1.0005985,0.9937617,0.98522174,Attack
0.49011227,713.21075,1.140348,1.7187306,1.0221041,206.10918,8.568191,315.2203,1.7857232,1.7856683,1.1149133,0.99833727,1.7289759,1.0009222,1.7499019,1.0014193,12.687542,1.5002497,927.5053,0.96530104,1.613921,0.97824275,1.2881242,0.99965906,1.666254,146.97026,195.2697,0.8688918,738.9751,0.98923516,1.8590149,0.99945253,0.9935883,1.4023364,7.8952947,174.24445,260.70438,14.321712,1.1832929,0.88174427,0.4061321,0.08996426,1.3857938,1.0039288,167.84734,0.24857129,128.80345,0.012625517,0.98989534,0.99912053,0.9910567,Attack
0.81877846,631.7196,1.5145857,1.9787685,0.97962886,218.87244,8.503716,324.32077,2.4177148,1.9360536,1.5484542,1.0005741,2.0237596,0.9965741,1.9943405,0.9984426,20.131376,2.1484737,859.36426,1.0126437,2.0095193,1.0336198,0.9942419,0.9919592,1.9405491,149.87463,220.20366,0.20552613,819.5589,0.9903078,1.960461,1.0005567,0.996068,0.9010896,8.051459,176.75009,256.68033,15.937506,1.0367604,0.746626,0.2688936,-0.052327786,0.9133982,0.9906159,140.97235,-0.13959055,121.70976,0.01665624,0.9924574,1.0005662,0.99261886,Attack
-0.033614174,821.97125,0.9897386,1.0021139,1.0037433,195.3394,8.518627,371.31192,-0.012778212,1.0483238,1.0008796,0.99425364,0.98945016,1.0001051,1.0122309,0.999988,1.3664503,0.031040216,1010.949,1.0173577,0.9980062,1.0059633,1.9543705,0.99893355,1.0286171,145.28027,345.45932,0.023993276,260.42462,0.981741,1.0278198,0.9995507,0.9915629,1.0322995,7.416621,196.30843,269.70135,15.37251,0.042362653,0.032595888,0.019701796,0.008125436,1.0262111,1.0009896,15.993644,0.024770625,5.2530127,-0.0014454284,0.99406123,0.9968404,0.99081737,Attack
-0.088804856,817.8326,0.97942305,0.9806595,0.9975387,191.03978,8.596418,341.98483,-0.036047984,0.98720205,1.0008116,0.99743783,0.9792516,1.0004425,0.9880517,1.0000703,1.273593,0.040553592,1018.154,1.0037525,1.0103849,1.0013036,1.994495,1.0004915,1.0169553,147.29721,315.44632,-0.021516182,238.25336,0.9899793,0.9810874,0.9996574,0.99302965,0.99680465,7.5752673,231.46838,267.5656,15.182812,-0.019956864,-0.022344336,-0.008911147,-0.0005395304,0.9946083,1.0028216,5.9848547,-0.01260846,0.21344677,0.012519731,0.99372226,0.9974197,0.99490124,Attack
0.75954014,707.0796,1.2366879,1.5284795,1.2359076,184.88205,8.604643,311.0713,1.4158863,1.5989839,1.0209715,0.9822899,1.5115932,1.0010786,1.5296553,1.000103,12.028412,1.2630935,966.9708,1.0221692,1.5122106,0.98276055,1.4331574,1.002423,1.6070414,147.82462,191.52571,1.0647514,651.1202,0.9819259,1.7062567,0.99847513,1.0182616,1.6654779,7.7717566,182.22868,263.42786,17.616753,1.1627747,0.8719592,0.4747167,0.19065338,1.6609539,1.0170122,168.35632,0.5500699,126.01608,0.0030686932,0.99492806,0.99223846,0.9994345,Attack
0.0042539686,816.98804,1.044809,0.99710333,0.98468393,192.64206,8.566309,360.16217,-0.055373717,1.0563371,1.0356755,1.0001338,0.99710655,0.99914163,0.99720293,0.9993252,2.2245064,0.01472845,1016.05383,0.9978939,1.0252559,0.9969083,1.9609561,1.0001687,1.0279092,149.33717,335.6281,-0.021336533,231.38898,0.9809018,0.982758,1.0002451,0.9990164,0.98005706,7.4740057,208.4898,269.19797,17.135494,-0.04603616,-0.046110198,-0.01712246,-0.0067762774,0.9823096,1.0007924,2.4291296,-0.011551193,-3.3845298,0.0036305145,0.995995,1.0044343,0.9993785,Attack
2.004283,592.00964,1.8068246,1.9716424,0.99612045,197.22746,8.562036,316.8206,2.3719928,2.0158813,1.0657474,1.0001645,1.9674524,0.9989084,1.9633249,0.9986556,19.991316,2.3270226,706.6908,1.024592,2.0220459,1.002492,0.97816324,1.0031397,2.032422,147.83408,150.95047,1.6371788,883.2635,0.9897041,1.9956352,0.99903303,0.9852985,1.9922128,7.775381,139.43861,265.90298,13.334284,1.6755086,1.2558987,0.71481466,0.29226243,1.9886506,1.0001153,242.91933,1.0627424,182.449,0.0017001323,0.9933805,1.0025021,0.9963962,Attack
2.550367,490.24902,2.0418417,1.4112587,0.9971382,172.8809,8.676443,296.66287,1.0299208,1.6881974,1.0506091,0.9962005,1.4240283,0.9995007,1.4467338,0.998186,20.787693,2.3556476,673.4088,1.0175972,2.0580485,0.9942692,0.9117891,1.0036196,2.0515609,151.43799,146.40947,1.6927224,918.6574,0.9752461,2.029007,0.99901646,0.9852289,1.9847329,7.7762446,135.78899,266.75427,13.723281,1.7023219,1.272997,0.70880526,0.28388345,1.9732518,1.0063181,244.3165,0.8799013,185.09856,-0.0020764235,0.99895453,0.99997616,0.9951919,Attack
-0.0416608,804.2822,1.0168324,0.98432595,0.9942311,189.94539,8.589124,337.598,-0.05992179,0.98759675,1.0108368,0.99928814,0.9868281,1.0006899,0.97724146,1.0004907,1.3720083,0.027956033,1017.8177,1.0052338,1.0049629,1.0070077,1.9964342,0.9980813,1.0082791,147.50368,301.6875,0.054655813,246.77289,0.98801947,1.0272232,0.99886185,0.98991096,1.0351067,7.6043983,228.48175,266.9074,13.982952,0.0555987,0.029439762,0.03238444,0.018803101,1.0287095,1.0014458,18.896292,0.047685392,9.561271,0.0032705173,0.99678785,1.0004698,0.9952022,Attack
1.6860871,646.54675,1.6895515,1.0619406,0.99555093,191.96307,8.648739,311.0478,0.1705844,1.1756052,1.0120655,1.0065347,1.0875305,0.9962557,1.0658097,0.995263,3.495017,0.15608266,985.00995,1.210137,0.97266746,0.8921326,1.39307,0.99949604,1.1090043,148.5764,161.27588,1.7606181,748.5811,0.97582716,2.0020952,1.0007552,0.9960338,2.0618443,7.769147,151.44675,262.2446,15.816233,1.7365236,1.3032081,0.7465703,0.3116794,2.0669532,0.9918726,251.53705,1.0381154,186.78336,0.029820798,1.000081,1.0265971,0.983714,Attack
1.9176594,587.4426,1.6934121,2.0282207,1.0209213,220.15404,8.484476,323.71802,2.4574242,2.06472,1.0707303,0.9910624,2.0061822,0.99949145,2.0128996,0.99967223,19.78417,2.2819555,922.1898,0.98910004,1.9396408,0.9784366,1.0072426,0.9970577,2.0105076,148.8394,164.87859,1.4908808,899.7188,0.97639775,2.070716,0.9986155,0.9962483,1.8661407,7.873527,151.55695,261.6161,15.128763,1.7036791,1.2845125,0.68636656,0.2599413,1.893217,1.0052941,243.67714,0.9118033,188.15143,0.008386705,1.0124451,1.0054475,0.99321127,Attack
0.6465907,658.78125,1.264565,1.728962,1.1319877,233.04744,8.47848,329.05884,1.8138756,1.7505149,0.9901185,0.9928584,1.7427744,1.0002807,1.744005,0.99884635,5.773657,0.83100325,945.9247,0.99251807,1.1880438,1.0119882,1.4560593,1.0088347,1.3526556,145.03873,244.15056,0.54118,681.8997,0.99027246,1.687254,0.99955505,0.98770905,1.1670884,7.9228873,200.93886,266.09732,9.948205,0.9894234,0.6605466,0.2918327,0.04029947,1.1247443,1.0110126,134.58966,0.19754745,103.81396,-0.041333415,0.9853517,1.0151818,1.0019348,Attack
0.06781016,771.38367,1.0767694,1.2812151,1.005273,202.07222,8.576928,331.15356,0.7087949,1.2169362,1.0094581,1.0053303,1.2755328,1.0004269,1.2819307,1.0012312,3.7400217,0.25395986,996.39856,1.0153611,1.0519264,1.0239772,1.8356432,0.9995839,1.1023344,146.508,285.77194,0.08849742,383.2861,0.99301195,1.2420198,0.9995761,0.9862293,0.97557575,7.740498,226.45457,266.13187,13.283726,0.28300563,0.19812842,0.06772332,-0.0119085945,0.957159,0.9925889,43.442055,-0.049073033,32.32596,-0.0050430233,0.9869513,1.0093787,0.9878889,Attack
2.450901,565.3075,1.7982533,1.8832864,1.1332855,200.19385,8.521781,314.13202,2.1827645,1.9713905,1.2612089,0.9936019,1.8463573,0.99911773,1.8724242,0.9989328,17.032476,2.0459976,969.287,0.9610505,1.8232316,0.97272205,1.0955983,0.9976235,1.9409885,145.91232,166.90788,1.2836564,835.0482,0.96353346,1.991098,0.99922305,1.0036044,1.8434951,7.847667,167.13438,260.82016,14.254723,1.6246933,1.2285475,0.64599025,0.25606266,1.854857,1.0037,231.18768,0.85831106,177.35683,0.038920477,1.0058075,0.99254143,0.9735076,Attack
-0.11422278,811.3878,0.99915,0.97945666,0.9870471,190.09843,8.596855,334.22668,-0.06377714,1.0056001,1.0175598,1.0012311,0.9772712,0.99894375,1.0143092,0.9989144,0.7631902,-0.022533035,1005.6722,1.0127195,0.9794019,1.0033064,1.996083,0.9983881,0.9856603,147.9063,296.5014,0.051828884,250.83719,0.9822729,1.0579354,0.99983764,0.9926627,1.0389292,7.62053,227.92503,266.63748,16.47711,0.07024034,0.055749968,0.032290563,0.011517581,1.0250452,0.9965064,19.276434,0.034028776,11.573829,-0.006548128,0.9875279,1.0039841,0.99135023,Attack
-0.073148146,778.39856,1.010404,1.0196847,0.99223655,190.45317,8.5949335,336.38815,0.08495409,1.0730194,1.0091207,0.9983413,1.0370262,0.9996391,0.9932542,1.0004826,-4.582634,-0.49762127,983.1022,1.0169355,0.8066547,1.0399232,1.866062,0.9903956,0.7469345,148.94917,285.73105,0.2581918,355.59927,0.983392,1.1684362,1.0007067,0.9888129,1.1560165,7.6080537,212.657,266.3347,16.207167,0.2736906,0.19910146,0.11422895,0.050452825,1.1391692,0.99636847,49.552223,0.18327428,36.39073,-0.004809906,0.98189235,0.98810905,0.99341387,Attack
2.3179138,494.6382,1.8273873,2.0748906,1.2046901,219.92847,8.2652,328.72812,2.5949562,2.1254673,1.1977519,0.98004997,1.9513717,0.9985571,2.0499353,0.9971237,8.745906,0.71157205,876.4057,1.0145783,0.9952795,0.8957208,1.270208,1.0029877,1.2977254,140.87805,159.85643,1.5617003,915.8074,0.9608904,2.0076463,0.9972379,0.9812942,1.9676949,7.8482795,149.20978,264.08524,10.144417,1.7165731,1.3106822,0.71413803,0.30098084,1.9713401,1.0166072,252.81023,1.2458094,189.39299,-0.029430535,0.9979904,0.97374237,0.971732,Attack
0.097084865,812.58167,1.0071347,0.9278483,0.9861566,192.46936,8.580807,338.51312,-0.20528428,0.9506146,1.0268652,0.99852943,0.91398245,0.999737,0.89889085,1.0004898,0.77110094,-0.018932557,1018.85156,1.0132964,0.97795093,1.0044532,1.937695,0.9986854,1.0054982,145.5865,299.298,-0.05559764,259.61703,1.001562,1.0141416,0.99892265,0.98656964,0.9829333,7.5929284,215.76176,266.19482,15.11601,-0.019745983,-0.012650893,-0.013417973,-0.016051877,0.9661571,1.000041,7.827903,-0.07164543,2.0723488,-0.004689335,0.99605143,0.99377763,0.9908988,Attack
1.1672839,660.8551,1.512124,1.7907606,0.996621,210.63503,8.518015,319.85443,1.9602021,1.7746985,1.1440953,1.0019243,1.8026688,1.0022714,1.7843287,1.0021534,16.161285,1.8350056,903.38544,0.9957673,1.8465358,0.99440986,1.1340542,1.0026869,1.8507302,148.5452,221.09288,0.41480246,723.14136,0.9953049,1.7653353,0.99900246,1.0053474,1.1200309,7.9361663,185.93924,264.91364,16.503378,0.94061553,0.68359053,0.2665988,0.0066523957,1.0879936,0.9820847,133.35909,-0.0037075796,106.230194,0.013680326,0.993464,0.98934305,0.99217004,Attack
0.48160306,616.67896,1.159946,2.05961,1.8591062,258.34778,8.321577,336.47,2.8516626,2.0582464,0.94599384,1.0055603,2.0238261,0.998991,2.0905194,0.9994728,14.415365,1.8102529,861.1212,0.9914107,1.6768973,1.0626969,1.0929404,1.004045,1.7790948,146.52136,153.88731,1.6718082,890.29987,0.9963754,2.0064042,0.9983503,0.9920365,1.9835808,7.8737383,140.5539,261.64685,10.325095,1.7472965,1.2820083,0.72911996,0.3015785,1.9712944,1.0186211,247.05232,1.682297,185.03902,-0.03105766,0.98585504,1.0051613,0.99388176,Attack
1.8337412,582.8017,1.6051533,1.735208,0.9637843,221.08852,8.585815,324.46332,1.8717158,1.7544382,0.9610556,0.9883725,1.7535027,0.9936199,1.7320039,0.9943749,4.4840918,-0.03151033,906.2625,1.0038686,0.8820215,1.0206535,1.1128001,0.97820663,0.9830222,142.51125,162.85876,1.6306674,874.3296,0.96189016,1.9978713,1.000161,0.99065423,1.999803,7.801085,147.4069,263.74124,19.803587,1.6976866,1.2887254,0.70957726,0.28328478,1.9908679,1.0014303,247.39005,1.1478312,184.20493,0.12517236,0.98977566,1.0122893,0.9945116,Attack
0.29914472,803.5052,1.0207711,1.0851997,1.002456,190.21022,8.573665,340.53867,0.1330579,1.1581851,1.1976415,0.9935752,1.0683112,0.99791455,1.1210846,0.9975295,2.132308,-0.0059073926,995.1687,1.0038688,1.0276141,0.9758295,1.9396317,0.9933019,1.0405396,147.4976,264.80014,0.5107055,327.70557,0.9884604,1.3269862,0.9990079,0.9907469,1.294512,7.6430974,197.99817,269.39542,20.080446,0.5269601,0.402183,0.22258358,0.08121102,1.2708628,1.0012219,84.35794,0.19800152,61.844635,0.018876446,0.9913587,1.0151308,0.9994711,Attack
0.38259408,732.71405,1.1375641,1.6149454,1.2749261,177.80089,8.616589,310.39197,1.5770575,1.799518,1.0185322,0.9911801,1.5786971,0.9972822,1.6341504,0.9968422,16.239048,1.6673265,931.155,1.0218091,1.7194877,0.9987822,1.1899438,1.0050312,1.7449721,143.50464,156.49493,1.499387,777.10614,0.99358183,1.8862367,0.99865454,0.9932107,1.9200792,7.7882724,149.58571,265.83176,11.9915285,1.4962156,1.1451555,0.6265642,0.24709763,1.9119934,1.0066047,219.26881,0.67920834,161.7798,-0.021771912,0.9907524,1.0019109,1.0020384,Attack
-0.02596797,817.11096,1.0005333,0.9881617,0.9990929,194.66177,8.513699,373.65393,-0.047027398,1.0245519,1.0061893,1.0001413,0.9752637,0.9999209,1.0207855,0.9999603,1.1636219,0.034286402,1012.77606,1.0164366,1.0015113,1.0000045,1.9462503,1.0002011,1.0160451,146.92807,346.66956,-0.013804175,260.4923,0.9873727,1.0277023,0.9994375,0.99205387,1.0015591,7.408589,190.55162,269.88986,14.52615,0.007960402,0.017695919,0.005717443,-0.0019550663,0.9953241,1.0074617,11.459907,-0.032072477,1.7941962,-0.004319123,0.9959467,0.9972825,0.9928919,Attack
